"","player_id","birth_date","first_name","height","last_name","name","position_abbreviation","salary","slug","playing_position_id","team_id"
"6083","fb3979ff-130c-4789-a7ea-cc02529bf007","1994-02-16","Keith",71,"Marshall","Keith Marshall","RB",NA,"nfl-keith-marshall","92b07ec8-fdf7-4052-8f29-2bc02d38a7aa","1c4f553a-bde3-4229-8565-9c40401a9956"
"6096","c50091f5-6fe1-44f1-8723-dc52cd40b133","1979-03-13","David",76,"Martin","David Martin","TE",NA,"nfl-david-martin","05da6032-e719-4daf-8e6a-95a440e448ea","49b7f5ba-da40-4b42-be4b-c68b4f9257e8"
"6099","b3bc7f36-d884-4464-838e-a32e3aecb9b4","1989-01-13","Doug",69,"Martin","Doug Martin","RB",2159668,"nfl-doug-martin","92b07ec8-fdf7-4052-8f29-2bc02d38a7aa","0d0cfd49-bea6-4ad0-a263-5a350865b99e"
"6110","9e0b080a-3b8f-4ee3-9198-a6947379628f","1990-03-15","Keshawn",71,"Martin","Keshawn Martin","WR",621176,"nfl-keshawn-martin","4934c69f-7843-4bab-97e8-8dc941a2a226","82fedbfa-8c2c-46cc-b02f-ea16abf5ffc9"
"6118","ea1afda3-a553-4d79-85d6-feb5a50ac549","1982-08-10","Ruvell",76,"Martin","Ruvell Martin","WR",NA,"nfl-ruvell-martin","4934c69f-7843-4bab-97e8-8dc941a2a226","50990622-f5d7-4597-b9b3-c73c9be32af2"
"6127","eb243828-52bc-4b43-9060-cc45c9598e3e",NA,"Nick",76,"Martinez","Nick Martinez","WR",NA,"nfl-nick-martinez","4934c69f-7843-4bab-97e8-8dc941a2a226","1c4f553a-bde3-4229-8565-9c40401a9956"
"6129","1756ff16-7dd9-4231-8518-34cafeab6652","1991-09-07","Freddie",72,"Martino","Freddie Martino","WR",112200,"nfl-freddie-martino","4934c69f-7843-4bab-97e8-8dc941a2a226","0d0cfd49-bea6-4ad0-a263-5a350865b99e"
"6134","b388da8c-ac3a-4525-9ecd-344e63357a6b","1974-01-17","Derrick",70,"Mason","Derrick Mason","WR",NA,"nfl-derrick-mason","4934c69f-7843-4bab-97e8-8dc941a2a226","545d6178-62b4-4e6e-a118-60e4f66d257d"
"6139","b564636c-b752-46fa-9b62-1246d351ef38","1993-08-06","Tre",68,"Mason","Tre Mason","RB",689410,"nfl-tre-mason","92b07ec8-fdf7-4052-8f29-2bc02d38a7aa","3f53d6c3-46ae-4a68-833e-fc29c8ecbdb2"
"6149","6590454b-1dbf-4ed5-a5f0-8904f0a56bb0","1993-11-19","I'Tavius",71,"Mathers","I'Tavius Mathers","RB",NA,"nfl-i-tavius-mathers",NA,"0fc8a1cb-bb61-4eba-b448-1d313813f0d1"
"6152","7ccb1048-42f2-433a-8af9-d0198816d43e","1991-04-15","Mitch",78,"Mathews","Mitch Mathews","WR",NA,"nfl-mitch-mathews","4934c69f-7843-4bab-97e8-8dc941a2a226","49b7f5ba-da40-4b42-be4b-c68b4f9257e8"
"6154","a2cc612c-b9ec-4311-aa5a-48f56abb312c","1987-10-10","Ryan",72,"Mathews","Ryan Mathews","RB",2000000,"nfl-ryan-mathews","92b07ec8-fdf7-4052-8f29-2bc02d38a7aa","9990f062-0d8d-4dbf-82cc-73f3d5dfe532"
"6168","abab9ada-b54e-41a1-a9d3-d0d7c7da3246","1989-10-06","Chris",77,"Matthews","Chris Matthews","WR",510000,"nfl-chris-matthews","4934c69f-7843-4bab-97e8-8dc941a2a226","15cdbc22-7b1e-4012-a731-987ca52e3c05"
"6175","4f64d223-357f-4370-b970-2bb1384a3f4b","1992-07-16","Jordan",75,"Matthews","Jordan Matthews","WR",1124834,"nfl-jordan-matthews","4934c69f-7843-4bab-97e8-8dc941a2a226","50990622-f5d7-4597-b9b3-c73c9be32af2"
"6179","b94675bc-a35b-4178-baaf-28bccd758c7c","1989-10-12","Rishard",72,"Matthews","Rishard Matthews","WR",673403,"nfl-rishard-matthews","4934c69f-7843-4bab-97e8-8dc941a2a226","a8004516-b1d9-44df-b6ba-d5e4b7d9d1d7"
"6204","fede5d8f-660a-436e-a483-b61a7a56e96c","1983-07-08","Marcus",75,"Maxwell","Marcus Maxwell","WR",NA,"nfl-marcus-maxwell","4934c69f-7843-4bab-97e8-8dc941a2a226","15cdbc22-7b1e-4012-a731-987ca52e3c05"
"6208","1c8edbab-b2d5-469d-b12b-c6f29522f803","1994-02-25","K.J.",68,"Maye","K.J. Maye","WR",NA,"nfl-kj-maye","4934c69f-7843-4bab-97e8-8dc941a2a226","5546974d-27c2-4d93-a63e-d8320952e871"
"6212","ac70adb3-ddaa-45ac-866a-c7079eab6487","1991-06-12","Vince",74,"Mayle","Vince Mayle","WR",0,"nfl-vince-mayle","4934c69f-7843-4bab-97e8-8dc941a2a226","15cdbc22-7b1e-4012-a731-987ca52e3c05"
"6219","0e49cf4c-8611-4530-ac4c-362befb3267a","1994-05-26","Devante",70,"Mays","Devante Mays","RB",NA,"nfl-devante-mays",NA,"ade9a19b-3dfb-4436-aefd-e54f1c0d1a20"
"6233","f4b03c8d-a240-46e5-8631-4b88ec8eac12","1978-12-27","Deuce",73,"McAllister","Deuce McAllister","RB",NA,"nfl-deuce-mcallister","92b07ec8-fdf7-4052-8f29-2bc02d38a7aa","a192531d-e60c-4256-8220-f3538dd8b020"
"6240","67861e46-ffc1-47e0-b743-c81f93170726","1985-02-08","Shaheer",71,"McBride","Shaheer McBride","WR",NA,"nfl-shaheer-mcbride","4934c69f-7843-4bab-97e8-8dc941a2a226","9990f062-0d8d-4dbf-82cc-73f3d5dfe532"
"6242","095eba34-63a4-419a-a5b4-0a25acd91e53","1992-12-01","Tre",72,"McBride","Tre McBride","WR",102200,"nfl-tre-mcbride","4934c69f-7843-4bab-97e8-8dc941a2a226","a8004516-b1d9-44df-b6ba-d5e4b7d9d1d7"
"6248","52faf2e6-f316-4547-9b70-15a8c1622f7e","1996-06-07","Christian",71,"McCaffrey","Christian McCaffrey","RB",NA,"nfl-christian-mccaffrey",NA,"767f5024-184b-434b-9e52-90bb4375ca84"
"6249","8b469960-339e-4d6e-8f94-43b30c02174e","1994-05-17","Max",74,"McCaffrey","Max McCaffrey","WR",NA,"nfl-max-mccaffrey","4934c69f-7843-4bab-97e8-8dc941a2a226","ade9a19b-3dfb-4436-aefd-e54f1c0d1a20"
"6262","64c17ca5-7892-458f-bc54-f5de1798a0c9","1978-12-11","Justin",74,"McCareins","Justin McCareins","WR",NA,"nfl-justin-mccareins","4934c69f-7843-4bab-97e8-8dc941a2a226","a8004516-b1d9-44df-b6ba-d5e4b7d9d1d7"
"6264","57671cbf-2fa5-4833-9e6a-a00d7c8c7ec4","1990-09-13","AJ",75,"McCarron","AJ McCarron","QB",555413,"nfl-a-j-mccarron","bca0ee16-51ba-4a18-9b2b-57412b101677","6bb48096-ca08-40e3-8dd2-2d93d96e346e"
"6265","89cdd0f1-9049-498f-99bd-a3603a779f45","1993-06-16","Riley",69,"McCarron","Riley McCarron","WR",NA,"nfl-riley-mccarron",NA,"545d6178-62b4-4e6e-a118-60e4f66d257d"
"6295","c959f7ac-9b1b-448e-b7bb-c30b38a8a4db","1988-08-25","Dexter",68,"McCluster","Dexter McCluster","RB",3350000,"nfl-dexter-mccluster","92b07ec8-fdf7-4052-8f29-2bc02d38a7aa","d1f76207-7303-484f-a25f-b00d1eb46ecd"
"6298","523a947a-0146-413a-aca9-edb4de444053",NA,"Ben",76,"McCord","Ben McCord","TE",NA,"nfl-ben-mccord","05da6032-e719-4daf-8e6a-95a440e448ea","82fedbfa-8c2c-46cc-b02f-ea16abf5ffc9"
"6303","eb452c59-eab1-4a9c-b777-7f87c5e4e033","1979-07-04","Josh",76,"McCown","Josh McCown","QB",3916666,"nfl-josh-mccown","bca0ee16-51ba-4a18-9b2b-57412b101677","8112be50-1ec2-47c0-ab27-b4fc4654aa5b"
"6304","3a5b91bd-78a0-4da8-94ae-391e2bfc4273","1981-07-12","Luke",76,"McCown","Luke McCown","QB",665000,"nfl-luke-mccown","bca0ee16-51ba-4a18-9b2b-57412b101677","d61f132b-29f6-4140-847b-efb50ea9ccba"
"6305","deb17aa1-35c9-4000-80c7-4e97f9962a20","1987-12-28","Anthony",77,"McCoy","Anthony McCoy","TE",660000,"nfl-anthony-mccoy","05da6032-e719-4daf-8e6a-95a440e448ea","e6094723-20f3-417a-87d2-1ccc0b7a6388"
"6307","6d427097-7ede-4b62-9179-0ae73ee9cef3","1986-09-05","Colt",73,"McCoy","Colt McCoy","QB",1375000,"nfl-colt-mccoy","bca0ee16-51ba-4a18-9b2b-57412b101677","1c4f553a-bde3-4229-8565-9c40401a9956"
"6312","0c17fc7e-905f-4696-bb7f-25532af790c4","1988-07-12","LeSean",71,"McCoy","LeSean McCoy","RB",5500000,"nfl-lesean-mccoy","92b07ec8-fdf7-4052-8f29-2bc02d38a7aa","50990622-f5d7-4597-b9b3-c73c9be32af2"
"6335","d5c6e956-69cd-4600-b594-a4382050036a","1982-10-05","Justin",76,"McCullum","Justin McCullum","WR",NA,"nfl-justin-mccullum","4934c69f-7843-4bab-97e8-8dc941a2a226","767f5024-184b-434b-9e52-90bb4375ca84"
"6357","49a85711-3e87-4ba9-8d06-ae7ad216e052","1981-06-13","Shaun",70,"McDonald","Shaun McDonald","WR",NA,"nfl-shaun-mcdonald","4934c69f-7843-4bab-97e8-8dc941a2a226","e5796fc5-4c5e-486d-a76d-5879fd2f5117"
"6361","ac82c8e7-1028-4ee4-bda7-48399ec7fe2f","1990-06-13","Vance",76,"McDonald","Vance McDonald","TE",981594,"nfl-vance-mcdonald","05da6032-e719-4daf-8e6a-95a440e448ea","62b050a0-42c8-4cdd-aaaf-1ee5bbb01bf3"
"6369","9c0f888e-ce6a-44b5-8cea-d545905df12b","1990-01-01","Quincy",70,"McDuffie","Quincy McDuffie","WR",NA,"quincy-mcduffie",NA,"d61f132b-29f6-4140-847b-efb50ea9ccba"
"6371","cdf07c1e-e159-43c0-9d10-9a8d43e576e2",NA,"Greg",NA,"McElroy","Greg McElroy","QB",NA,"casey-mcelroy",NA,"8112be50-1ec2-47c0-ab27-b4fc4654aa5b"
"6376","a8fe3df5-dc51-4e65-9e76-d6c652043023","1987-08-27","Darren",73,"McFadden","Darren McFadden","RB",1150000,"nfl-darren-mcfadden","92b07ec8-fdf7-4052-8f29-2bc02d38a7aa","d61f132b-29f6-4140-847b-efb50ea9ccba"
"6383","8b9703af-935c-4dc6-82e4-326d2a7962fd","1991-11-15","Mike",78,"McFarland","Mike McFarland","TE",319666,"nfl-mike-mcfarland","05da6032-e719-4daf-8e6a-95a440e448ea","557d1013-6b50-4998-885b-d121af071867"
"6384","6fb5bd83-a316-4e94-928e-07dfbc3c14b4",NA,"M.J.",78,"McFarland","M.J. McFarland","TE",NA,"nfl-m-j-mcfarland","05da6032-e719-4daf-8e6a-95a440e448ea","d61f132b-29f6-4140-847b-efb50ea9ccba"
"6386","8b76090c-8962-408a-a0bd-c1c6460172c8","1986-10-21","Chris",73,"McGaha","Chris McGaha","WR",NA,"nfl-chris-mcgaha","4934c69f-7843-4bab-97e8-8dc941a2a226","0fc8a1cb-bb61-4eba-b448-1d313813f0d1"
"6387","09c478d2-d8f5-4e1b-ba96-0892dffe51c7","1981-10-21","Willis",72,"McGahee","Willis McGahee","RB",NA,"nfl-willis-mcgahee","92b07ec8-fdf7-4052-8f29-2bc02d38a7aa","6e1ae482-bd5e-40b3-a2d8-24c0a9eec333"
"6394","b4746d4b-1b59-46f6-ab18-b5196032ba70","1991-09-19","Jake",77,"McGee","Jake McGee","TE",NA,"jake-mcgee",NA,"e5796fc5-4c5e-486d-a76d-5879fd2f5117"
"6407","4b78bb31-78ef-43bf-bf63-831e202c8ad3","1989-12-02","Matt",73,"McGloin","Matt McGloin","QB",585000,"nfl-matthew-mcgloin","bca0ee16-51ba-4a18-9b2b-57412b101677","9990f062-0d8d-4dbf-82cc-73f3d5dfe532"
"6412","730a02bf-3b20-48d6-b204-ea74fa274e43","1987-12-03","Sean",77,"McGrath","Sean McGrath","TE",0,"nfl-sean-mcgrath","05da6032-e719-4daf-8e6a-95a440e448ea","d1f76207-7303-484f-a25f-b00d1eb46ecd"
"6416","148daa50-37bc-44e9-bf43-bd5aab819a17","1989-10-16","Sam",70,"McGuffie","Sam McGuffie","WR",NA,"nfl-sam-mcguffie","4934c69f-7843-4bab-97e8-8dc941a2a226","bf836ba5-77d0-4125-aa8a-ab785705eb29"
"6417","20bc0522-4b8d-4408-8138-35c04efadd66","1994-06-01","Elijah",70,"McGuire","Elijah McGuire","RB",NA,"nfl-elijah-mcguire",NA,"8112be50-1ec2-47c0-ab27-b4fc4654aa5b"
"6425","adc58aac-6b80-4bde-bd6e-0ea9a0d51cc5","1993-08-04","Mekale",77,"McKay","Mekale McKay","WR",NA,"nfl-mekale-mckay","4934c69f-7843-4bab-97e8-8dc941a2a226","a8004516-b1d9-44df-b6ba-d5e4b7d9d1d7"
"6429","04253ce9-5269-4467-84a7-6cd6640644c9","1995-04-09","Isaiah",67,"McKenzie","Isaiah McKenzie","WR",NA,"nfl-isaiah-mckenzie",NA,"6e1ae482-bd5e-40b3-a2d8-24c0a9eec333"
"6447","e1b9c143-d228-4ee2-ad4c-e2a54c54384d","1992-05-03","Jerick",69,"McKinnon","Jerick McKinnon","RB",648750,"nfl-jerick-mckinnon","92b07ec8-fdf7-4052-8f29-2bc02d38a7aa","273bc0eb-8984-4474-bbc8-5cce491aa662"
"6449","2cdee70b-29d0-4468-8b42-2ddc4f7ea793","1993-08-15","J.D.",70,"McKissic","J.D. McKissic","WR",NA,"nfl-j-d-mckissic","4934c69f-7843-4bab-97e8-8dc941a2a226","e6094723-20f3-417a-87d2-1ccc0b7a6388"
"6450","da322607-03b6-4c42-b9e2-4ad0d2e3dc70","1988-04-16","Joe",71,"McKnight","Joe McKnight","RB",NA,"nfl-joe-mcknight","92b07ec8-fdf7-4052-8f29-2bc02d38a7aa","8112be50-1ec2-47c0-ab27-b4fc4654aa5b"
"6461","224e7213-52c5-4608-9080-a36e27f5f0a1","1979-02-08","Mike",74,"McMahon","Mike McMahon","QB",NA,"nfl-mike-mcmahon","bca0ee16-51ba-4a18-9b2b-57412b101677","273bc0eb-8984-4474-bbc8-5cce491aa662"
"6469","bce849dc-d45b-427e-b34e-4f6a1e9d53ae","1979-06-28","Randy",75,"McMichael","Randy McMichael","TE",NA,"nfl-randy-mcmichael","05da6032-e719-4daf-8e6a-95a440e448ea","d1f76207-7303-484f-a25f-b00d1eb46ecd"
"6477","8660fdf5-d847-42ea-bff3-e01d3b7c6753","1994-08-12","Taylor",77,"McNamara","Taylor McNamara","TE",NA,"nfl-taylor-mcnamara",NA,"ecf6a705-7a54-4f36-9dcd-09a0c53e733b"
"6481","2696fc89-6856-498e-8c3e-efa45dfd891c","1988-07-22","Douglas",75,"McNeil","Douglas McNeil","WR",0,"nfl-douglas-mcneil","4934c69f-7843-4bab-97e8-8dc941a2a226","e6094723-20f3-417a-87d2-1ccc0b7a6388"
"6485","84caca6d-cd69-4ae8-98a9-4307ba8b2350","1995-12-26","Jeremy",69,"McNichols","Jeremy McNichols","RB",NA,"nfl-jeremy-mcnichols",NA,"0d0cfd49-bea6-4ad0-a263-5a350865b99e"
"6498","7b2220ba-bdcc-465c-a0cf-d9252d92a434","1992-11-15","Paul",74,"McRoberts","Paul McRoberts","WR",NA,"nfl-paul-mcroberts","4934c69f-7843-4bab-97e8-8dc941a2a226","3f53d6c3-46ae-4a68-833e-fc29c8ecbdb2"
"6502","93fe635a-f2b9-45f6-b609-f796b9a6ff98","1984-09-28","Robert",74,"Meachem","Robert Meachem","WR",NA,"nfl-robert-meachem","4934c69f-7843-4bab-97e8-8dc941a2a226","a192531d-e60c-4256-8220-f3538dd8b020"
"6524","01edc9db-6f08-44ce-baef-a14325ec8c75","1989-12-28","Aaron",74,"Mellette","Aaron Mellette","WR",NA,"nfl-aaron-mellette","4934c69f-7843-4bab-97e8-8dc941a2a226","15cdbc22-7b1e-4012-a731-987ca52e3c05"
"6530","cc6d87c9-453e-45c6-9c89-5292d2f7f14b","1987-06-19","Rashard",70,"Mendenhall","Rashard Mendenhall","RB",NA,"nfl-rashard-mendenhall","92b07ec8-fdf7-4052-8f29-2bc02d38a7aa","77c57737-b688-4bbf-a127-7b7f0ef8bcdd"
"6537","bc5e9e2d-2a7f-4d45-a227-a77d08891ba2","1992-09-21","Cameron",75,"Meredith","Cameron Meredith","WR",437000,"nfl-cameron-meredith","4934c69f-7843-4bab-97e8-8dc941a2a226","009ff336-845b-411b-8ee5-9b3089e99398"
"6546","b2068469-b945-4412-ba86-c7e548c05910","1977-02-05","Ahmad",70,"Merritt","Ahmad Merritt","WR",NA,"nfl-ahmad-merritt","4934c69f-7843-4bab-97e8-8dc941a2a226","77c57737-b688-4bbf-a127-7b7f0ef8bcdd"
"6557","91b1aaa9-35db-44d6-8d2b-6aad335c6198","1991-07-16","Zach",77,"Mettenberger","Zach Mettenberger","QB",541279,"nfl-zach-mettenberger","bca0ee16-51ba-4a18-9b2b-57412b101677","e5796fc5-4c5e-486d-a76d-5879fd2f5117"
"6562","9c280165-3aa9-4f9b-bae3-c9b1be2b5ebd","1990-11-09","Christine",70,"Michael","Christine Michael","RB",711767,"nfl-christine-michael","92b07ec8-fdf7-4052-8f29-2bc02d38a7aa","557d1013-6b50-4998-885b-d121af071867"
"6563","f946025f-921e-485b-a9e9-35513063e80e","1993-07-06","Marken",71,"Michel","Marken Michel","WR",NA,"nfl-marken-michel","4934c69f-7843-4bab-97e8-8dc941a2a226","273bc0eb-8984-4474-bbc8-5cce491aa662"
"6564","64be655a-6da9-48cb-ba0f-28d457cac030","1994-04-21","Jaydon",71,"Mickens","Jaydon Mickens","WR",NA,"nfl-jaydon-mickens","4934c69f-7843-4bab-97e8-8dc941a2a226","bf836ba5-77d0-4125-aa8a-ab785705eb29"
"6568","310801cf-9c4a-4cfe-a7d4-7c82c0477416","1981-01-02","Brandon",71,"Middleton","Brandon Middleton","WR",NA,"nfl-brandon-middleton","4934c69f-7843-4bab-97e8-8dc941a2a226","82fedbfa-8c2c-46cc-b02f-ea16abf5ffc9"
"6586","8605084e-05ab-4036-9968-475cddaf9021","1973-04-20","Itula",76,"Mili","Itula Mili","TE",NA,"nfl-itula-mili","05da6032-e719-4daf-8e6a-95a440e448ea","e6094723-20f3-417a-87d2-1ccc0b7a6388"
"6591","ee3abf84-4ba5-4f65-9a21-833667d1a30b","1977-04-24","Billy",75,"Miller","Billy Miller","TE",NA,"nfl-billy-miller","05da6032-e719-4daf-8e6a-95a440e448ea","a192531d-e60c-4256-8220-f3538dd8b020"
"6593","a2af4369-e3f8-4429-bb1d-b3ae9db9cd37","1992-11-30","Braxton",73,"Miller","Braxton Miller","WR",NA,"nfl-braxton-miller","4934c69f-7843-4bab-97e8-8dc941a2a226","545d6178-62b4-4e6e-a118-60e4f66d257d"
"6594","b5f2965f-9e92-40d2-bfba-d2fab24b065f","1986-09-15","Brit",73,"Miller","Brit Miller","RB",NA,"nfl-brit-miller","92b07ec8-fdf7-4052-8f29-2bc02d38a7aa","3f53d6c3-46ae-4a68-833e-fc29c8ecbdb2"
"6607","44682584-8017-4ded-bfa5-ea0d00559b27","1982-10-22","Heath",77,"Miller","Heath Miller","TE",4151666,"nfl-heath-miller","05da6032-e719-4daf-8e6a-95a440e448ea","e5796fc5-4c5e-486d-a76d-5879fd2f5117"
"6614","79de771e-b0e4-433e-b287-c6845d4078ca","1988-04-18","Kyle",77,"Miller","Kyle Miller","TE",510000,"nfl-kyle-miller","05da6032-e719-4daf-8e6a-95a440e448ea","557d1013-6b50-4998-885b-d121af071867"
"6615","7cc8f242-a0fb-4fdd-8673-f7952c1ba2e5","1991-04-25","Lamar",70,"Miller","Lamar Miller","RB",1663500,"nfl-lamar-miller","92b07ec8-fdf7-4052-8f29-2bc02d38a7aa","545d6178-62b4-4e6e-a118-60e4f66d257d"
"6617","6817b4db-fdeb-4b6a-9436-d9e27f45bab7","1991-09-23","Mike",78,"Miller","Mike Miller","TE",NA,"mike-miller",NA,"557d1013-6b50-4998-885b-d121af071867"
"6618","a9228d4f-782a-4d11-bffb-44ac61cc4af0","1991-09-23","Mike",78,"Miller","Mike Miller","TE",NA,"nfl-mike-miller","05da6032-e719-4daf-8e6a-95a440e448ea","557d1013-6b50-4998-885b-d121af071867"
"6631","176aaac9-f289-4988-aa47-012f81c97848","1985-12-11","Zach",77,"Miller","Zach Miller","TE",NA,"zach-miller","05da6032-e719-4daf-8e6a-95a440e448ea","e6094723-20f3-417a-87d2-1ccc0b7a6388"
"6632","ce4bc742-f175-4114-b187-a821b8a76f7e","1984-10-04","Zach",77,"Miller","Zach Miller","TE",660000,"nfl-zach-miller","05da6032-e719-4daf-8e6a-95a440e448ea","009ff336-845b-411b-8ee5-9b3089e99398"
"6654","74c62961-9575-438c-ad5b-0711417a9cbb","1979-06-30","Travis",70,"Minor","Travis Minor","RB",NA,"nfl-travis-minor","92b07ec8-fdf7-4052-8f29-2bc02d38a7aa","3f53d6c3-46ae-4a68-833e-fc29c8ecbdb2"
"6673","dd6419cc-a8eb-4b67-b43d-c31bc7cc46c8","1993-07-20","Malcolm",73,"Mitchell","Malcolm Mitchell","WR",NA,"nfl-malcolm-mitchell","4934c69f-7843-4bab-97e8-8dc941a2a226","5546974d-27c2-4d93-a63e-d8320952e871"
"6683","547da599-c756-4fb5-a461-2aaa092d7319","1996-07-24","Joe",73,"Mixon","Joe Mixon","RB",NA,"nfl-joe-mixon",NA,"6bb48096-ca08-40e3-8dd2-2d93d96e346e"
"6685","b8048216-1c45-42c0-8ab0-5343a4d0dcd3",NA,"Taquan",70,"Mizzell","Taquan Mizzell","RB",NA,"nfl-taquan-mizzell",NA,"15cdbc22-7b1e-4012-a731-987ca52e3c05"
"6690","2a2667f9-aa26-41d2-b96a-778a18d6cc86",NA,"Dyshawn",71,"Mobley","Dyshawn Mobley","HB",NA,"nfl-dyshawn-mobley","ade966f1-3c41-435a-9015-6c595cdb8383","6bb48096-ca08-40e3-8dd2-2d93d96e346e"
"6694","d8b2899e-1acb-42fc-a919-8d381282f73d","1987-06-08","Tony",75,"Moeaki","Tony Moeaki","TE",0,"nfl-tony-moeaki","05da6032-e719-4daf-8e6a-95a440e448ea","009ff336-845b-411b-8ee5-9b3089e99398"
"6705","4967f378-c22c-469e-b647-e0af7a418edb","1989-10-23","Ifeanyi",79,"Momah","Ifeanyi Momah","TE",318000,"nfl-ifeanyi-momah","05da6032-e719-4daf-8e6a-95a440e448ea","77c57737-b688-4bbf-a127-7b7f0ef8bcdd"
"6706","8dfb0ff0-b12f-4d8d-92c0-8abe3f253d83","1993-03-04","Kevin",68,"Monangai","Kevin Monangai","RB",105600,"nfl-kevin-monangai","92b07ec8-fdf7-4052-8f29-2bc02d38a7aa","273bc0eb-8984-4474-bbc8-5cce491aa662"
"6707","320426b5-a249-4610-8c88-b14368214f0d","1993-08-06","Donte",74,"Moncrief","Donte Moncrief","WR",660880,"nfl-donte-moncrief","4934c69f-7843-4bab-97e8-8dc941a2a226","557d1013-6b50-4998-885b-d121af071867"
"6717","234598b2-e5cd-4fb8-ba29-3d33c08d3ced","1993-01-22","Ty",72,"Montgomery","Ty Montgomery","WR",586636,"nfl-ty-montgomery","4934c69f-7843-4bab-97e8-8dc941a2a226","ade9a19b-3dfb-4436-aefd-e54f1c0d1a20"
"6722","a9d415e1-3834-4e01-9e03-072618316c56","1992-11-10","Alonzo",74,"Moore","Alonzo Moore","WR",NA,"nfl-alonzo-moore",NA,"3a857729-4c8c-4dde-9cad-359cab5990de"
"6726","932354c0-bad8-4db1-b8cf-b84346040424","1993-06-16","Chris",73,"Moore","Chris Moore","WR",NA,"nfl-chris-moore","4934c69f-7843-4bab-97e8-8dc941a2a226","15cdbc22-7b1e-4012-a731-987ca52e3c05"
"6731","eb9490b0-60f3-4d4d-b521-511f45315cf1","1995-01-15","David",74,"Moore","David Moore","WR",NA,"nfl-david-moore",NA,"e6094723-20f3-417a-87d2-1ccc0b7a6388"
"6744","25b7d120-f672-4378-8b11-db5e878b8c7d","1988-11-21","Kashif",70,"Moore","Kashif Moore","WR",NA,"nfl-kashif-moore","4934c69f-7843-4bab-97e8-8dc941a2a226","3a857729-4c8c-4dde-9cad-359cab5990de"
"6745","0b58add2-b296-4442-8d36-795c2c7ea494","1989-07-12","Kellen",72,"Moore","Kellen Moore","QB",570000,"nfl-kellen-moore","bca0ee16-51ba-4a18-9b2b-57412b101677","d61f132b-29f6-4140-847b-efb50ea9ccba"
"6753","6d2785e0-04cb-4cc8-9d61-b26fcf6fe226","1987-09-03","Marlon",72,"Moore","Marlon Moore","WR",866666,"nfl-marlon-moore","4934c69f-7843-4bab-97e8-8dc941a2a226","ecf6a705-7a54-4f36-9dcd-09a0c53e733b"
"6755","813fa580-0319-4e71-9a26-58d241685c32","1984-08-09","Matt",75,"Moore","Matt Moore","QB",2600000,"nfl-matt-moore","bca0ee16-51ba-4a18-9b2b-57412b101677","49b7f5ba-da40-4b42-be4b-c68b4f9257e8"
"6756","89896464-8ec2-4aca-a2cd-b283f525c941","1982-07-24","Mewelde",71,"Moore","Mewelde Moore","RB",NA,"nfl-mewelde-moore","92b07ec8-fdf7-4052-8f29-2bc02d38a7aa","557d1013-6b50-4998-885b-d121af071867"
"6770","ae89e4ee-ddf1-4001-852d-50d03ecb27f1","1980-11-05","Aaron",75,"Moorehead","Aaron Moorehead","WR",NA,"nfl-aaron-moorehead","4934c69f-7843-4bab-97e8-8dc941a2a226","557d1013-6b50-4998-885b-d121af071867"
"6778","86f643b4-4317-42c4-afda-c2df2e07bd0b","1987-07-16","Knowshon",71,"Moreno","Knowshon Moreno","RB",NA,"nfl-knowshon-moreno","92b07ec8-fdf7-4052-8f29-2bc02d38a7aa","6e1ae482-bd5e-40b3-a2d8-24c0a9eec333"
"6779","545b9ac2-8982-4ac1-a263-7701210dd077","1976-02-26","Sean",71,"Morey","Sean Morey","WR",NA,"nfl-sean-morey","4934c69f-7843-4bab-97e8-8dc941a2a226","77c57737-b688-4bbf-a127-7b7f0ef8bcdd"
"6783","2d2e702a-7a68-43cf-b073-7c9f6c86aae6","1993-05-19","David",76,"Morgan","David Morgan II","TE",NA,"nfl-david-morgan-ii","05da6032-e719-4daf-8e6a-95a440e448ea","273bc0eb-8984-4474-bbc8-5cce491aa662"
"6786","e92c9d36-a097-4eeb-a1e6-1efeac982d68","1994-12-02","Drew",72,"Morgan","Drew Morgan","WR",NA,"nfl-drew-morgan",NA,"49b7f5ba-da40-4b42-be4b-c68b4f9257e8"
"6789","5ee22993-c2b4-4045-9710-a65c742f1c11","1988-03-23","Joseph",73,"Morgan","Joseph Morgan","WR",0,"nfl-joseph-morgan","4934c69f-7843-4bab-97e8-8dc941a2a226","a192531d-e60c-4256-8220-f3538dd8b020"
"6797","ac1dae91-5562-4756-bcf7-e1e8152da9b5","1988-12-12","Alfred",70,"Morris","Alfred Morris","RB",1572775,"nfl-alfred-morris","92b07ec8-fdf7-4052-8f29-2bc02d38a7aa","d61f132b-29f6-4140-847b-efb50ea9ccba"
"6806","deb41da0-190b-4e67-93a7-8736e22ed412","1979-12-01","Maurice",71,"Morris","Maurice Morris","RB",NA,"nfl-maurice-morris","92b07ec8-fdf7-4052-8f29-2bc02d38a7aa","82fedbfa-8c2c-46cc-b02f-ea16abf5ffc9"
"6808","a3793442-e1b9-4a07-b9d0-eea74895b0f0","1992-10-21","Romar",70,"Morris","Romar Morris","RB",NA,"nfl-romar-morris","92b07ec8-fdf7-4052-8f29-2bc02d38a7aa","8112be50-1ec2-47c0-ab27-b4fc4654aa5b"
